ANNO,CDPELL,CDSOTSEZ,CDGRUPAR,DATAACC,ACCONTO,NRRICEV,TIMESTP
2008,74,17,000113,20080612,   335.00,636      ,20080613080125553
2008,74,17,000120,20080703,   670.00,754      ,20080703182636812
2008,74,17,000122,20080805,   210.00,1020     ,20080808072548058
2008,74,17,000163,20080805,   335.00,1021     ,20080808072705454
2008,74,17,000170,20080614,   588.00,652      ,20080616081942008
2008,74,17,000170,20080628,   200.00,721      ,20080628180952136
2008,74,17,000170,20080805,   105.00,1026     ,20080808073103526
2008,74,17,000170,20081217,   335.00,banca    ,20081218143015410
2008,74,17,000191,20080805,   675.00,1017     ,20080808072402151
2008,74,17,000191,20080806,   235.00,1018     ,20080808072439866
2008,74,17,000191,20081117,   335.00,banca    ,20081117154128108
2008,74,17,000196,20080701,   700.00,746      ,20080702100227025
2008,74,17,000237,20080714,   210.00,853      ,20080714120433781
2008,74,17,000241,20070506,     5.00,478      ,20081105110616073
2008,74,17,000241,20080401,   100.00,348      ,20080407114357809
2008,74,17,000258,20080619,   360.00,676      ,20080729223915977
2008,74,17,000258,20080805,   235.00,1024     ,20080808073000552
2008,74,17,000258,20080806,   105.00,1027     ,20080808073148520
2008,74,17,000258,20080807,   210.00,1028     ,20080808073220251
2008,74,17,000258,20080809,   420.00,1071     ,20081105110857447
2008,74,17,000261,20080805,   235.00,1034     ,20080808073847910
2008,74,17,000264,20080614,   335.00,654      ,20080616082057484
2008,74,17,000280,20080626,   955.00,716      ,20080628184055513
2008,74,17,000280,20080707,   335.00,774      ,20080709103706002
2008,74,17,000280,20080708,   335.00,773      ,20080709103629853
2008,74,17,000290,20080805,   235.00,1031     ,20080808073554636
2008,74,17,000290,20080806,   210.00,1033     ,20080808073809724
2008,74,17,000290,20080807,   105.00,1037     ,20081031154519469
2008,74,17,000290,20081008,  3240.00,1326     ,20081008102544574
2008,74,17,000290,20081009,  4355.00,1328     ,20081008102502606
2008,74,17,000292,20080419,   645.00,431      ,20080419175644754
2008,74,17,000301,20080614,   235.00,647      ,20080616081737658
2008,74,17,000326,20080705,   105.00,759      ,20080707090616113
2008,74,17,000341,20080708,   670.00,775      ,20080709103805900
2008,74,17,000341,20080716,  1005.00,896      ,20081031165721372
2008,74,17,000344,20080805,   235.00,1036     ,20080808073929003
2008,74,17,000534,20080623,   420.00,691      ,20080628190042362
2008,74,17,000534,20080626,   335.00,710      ,20080628184956966
2008,74,17,000534,20080805,   105.00,1042     ,20080808074432574
2008,74,17,000534,20080827,   210.00,1118     ,20080827232636359
2008,74,19,000094,20080805,   210.00,1041     ,20080808074353449
2008,75,01,000001,20080806,   210.00,1062     ,20080808080451867
2008,75,01,000001,20080823,   117.50,1098     ,20080827231545856
2008,75,01,000001,20080824,    92.50,1099     ,20080827231617874
2008,75,01,000001,20080825,    92.50,1101     ,20080827231718017
2008,75,01,000001,20080826,    92.50,1100     ,20080827231649641
2008,75,04,000004,20080701,   335.00,743      ,20081101083058024
2008,75,07,000007,20080806,   310.00,1054     ,20080808075605851
2008,75,07,000345,20080710,   200.00,804      ,20080712093753758
2008,75,07,000345,20080720,   226.50,941      ,20080725095215079
2008,75,11,000011,20080725,   502.50,957      ,20080725080637960
2008,75,17,000003,20080713,   335.00,848      ,20080714115831596
2008,75,17,000003,20080714,   670.00,841      ,20080714115309707
2008,75,17,000003,20080806,   210.00,1057     ,20080808075759023
2008,75,17,000017,20080506,   185.00,474      ,20081102155910554
2008,75,17,000017,20080529,   335.00,b.b.     ,20080529171458344
2008,75,17,000017,20080713,   185.00,832      ,20080714114742595
2008,75,17,000017,20080714,   335.00,831      ,20080714114659085
2008,75,17,000017,20080806,    92.50,1050     ,20080808075046164
2008,75,17,000017,20080807,   335.00,1058     ,20080808080027414
2008,75,17,000017,20080808,   172.50,1069     ,20080808080931117
2008,75,17,000031,20080626,   117.50,712      ,20080628184236042
2008,75,17,000040,20080516,   120.00,522      ,20080517092825401
2008,75,17,000040,20080517,    60.00,521      ,20080517092741402
2008,75,17,000040,20080612,    60.00,633      ,20080612120440390
2008,75,17,000040,20080712,   335.00,815      ,20080714112337119
2008,75,17,000040,20080714,   172.50,834/836  ,20080714114941819
2008,75,17,000040,20080717,   360.00,916      ,20080725085605624
2008,75,17,000040,20080720,   335.00,816      ,20080714112457768
2008,75,17,000040,20080723,   335.00,944      ,20080725095434143
2008,75,17,000080,20080806,   210.00,1052     ,20080808075347085
2008,75,17,000080,20080807,   117.50,1060     ,20080808080300101
2008,75,17,000092,20080722,   335.00,932      ,20080725090043216
2008,75,17,000092,20080723,   470.00,933      ,20080725090116294
2008,75,17,000102,20080723,   235.00,943      ,20080725095344673
2008,75,17,000102,20080805,   210.00,1023     ,20080808072925813
2008,75,17,000102,20080806,   420.00,1055/56  ,20080808075700960
2008,75,17,000107,20080714,   235.00,850      ,20080714115905137
2008,75,17,000107,20080926,   100.00,1267     ,20081003113523284
2008,75,17,000120,20080716,   235.00,898      ,20080716172729977
2008,75,17,000120,20080806,   185.00,1048     ,20080808074903759
2008,75,17,000122,20080411,   105.00,393      ,20080412135207274
2008,75,17,000122,20080806,   117.50,1066     ,20080808080717539
2008,75,17,000122,20080827,   210.00,1117     ,20080827232542371
2008,75,17,000122,20080902,   160.00,1164     ,20080903090845795
2008,75,17,000163,20080705,   335.00,763      ,20080707180404270
2008,75,17,000163,20080714,   335.00,843      ,20080714115350463
2008,75,17,000163,20080723,   335.00,942      ,20080725095301579
2008,75,17,000170,20080714,   235.00,845      ,20081102173447130
2008,75,17,000170,20080723,   335.00,banca    ,20080725105338666
2008,75,17,000191,20080707,   335.00,766      ,20080716135131470
2008,75,17,000191,20080708,   335.00,768      ,20080709102237128
2008,75,17,000191,20080713,   400.00,900      ,20081102152802507
2008,75,17,000191,20080714,   235.00,840      ,20080714115135292
2008,75,17,000191,20080717,   335.00,899      ,20081102152736149
2008,75,17,000191,20080719,   235.00,923      ,20080725085733592
2008,75,17,000191,20080806,   235.00,1067     ,20080808080817382
2008,75,17,000196,20080801,   222.50,998      ,20080804084730311
2008,75,17,000196,20081117,   335.00,banca    ,20081117154204589
2008,75,17,000237,20080806,   117.50,1061     ,20080808080337257
2008,75,17,000237,20080828,   210.00,1135     ,20080901095950212
2008,75,17,000241,20080506,    55.00,478      ,20081105110507371
2008,75,17,000241,20081108,    50.00,1408     ,20081108181434238
2008,75,17,000258,20080524,   105.00,567      ,20080526091355984
2008,75,17,000258,20080712,   335.00,851      ,20080714120017425
2008,75,17,000258,20080713,   105.00,844      ,20080714115519129
2008,75,17,000258,20080714,   335.00,839      ,20080714115100850
2008,75,17,000258,20080722,   260.00,940      ,20080729223552914
2008,75,17,000258,20080806,   117.50,1044     ,20080808074516980
2008,75,17,000265,20080714,   670.00,833      ,20080714114815121
2008,75,17,000271,20080506,   335.00,474      ,20081102155836179
2008,75,17,000280,20080517,   300.00,524      ,20080517185441518
2008,75,17,000280,20080703,   300.00,753      ,20080703182354200
2008,75,17,000280,20080713,   335.00,846      ,20080714115755842
2008,75,17,000280,20080714,   335.00,838      ,20080714115027436
2008,75,17,000280,20080719,   235.00,927      ,20080725085920482
2008,75,17,000280,20080806,    92.50,1049     ,20080808074946368
2008,75,17,000280,20081106,   335.00,banca    ,20081106162722292
2008,75,17,000280,20081115,   335.00,1421     ,20081115174139035
2008,75,17,000280,20081117,   335.00,banca    ,20081117154306584
2008,75,17,000292,20080419,   200.00,431      ,20080419175738133
2008,75,17,000292,20080710,  1000.00,787      ,20080712091945962
2008,75,17,000292,20080806,   117.50,1045     ,20080808074557291
2008,75,17,000292,20080807,   117.50,1047     ,20080808074752321
2008,75,17,000292,20080808,   210.00,1059     ,20080808080154257
2008,75,17,000292,20081108,   450.00,1400     ,20081108095752416
2008,75,17,000314,20080714,   132.50,871      ,20081102171448895
2008,75,17,000326,20080705,   545.00,760      ,20080707090649188
2008,75,17,000341,20080902,  1675.00,1165     ,20081102175244664
2008,75,17,000344,20080510,  1005.00,498      ,20080510183644758
2008,75,17,000344,20080626,  1050.00,719      ,20081102173201627
2008,75,17,000344,20080707,    92.50,765      ,20080708112119837
2008,75,17,000344,20080709,   620.00,863/864  ,20080716141030102
2008,75,17,000344,20080710,   235.00,885/886  ,20080716143337404
2008,75,17,000344,20080711,   905.00,881/883  ,20080716143138438
2008,75,17,000344,20080712,  1340.00,866/869  ,20080716142634738
2008,75,17,000344,20080714,  1340.00,871/874  ,20080716142812222
2008,75,17,000344,20080715,  1340.00,876/879  ,20080716143001612
2008,75,17,000344,20080716,   725.00,888/889  ,20081102171215939
2008,75,17,000344,20080720,   335.00,401      ,20080412172309645
2008,75,17,000344,20080827,   105.00,1105     ,20080827231903351
2008,75,17,000344,20081027,   105.00,1382     ,20081027113921380
2008,75,17,000377,20080712,   670.00,818      ,20080714112916027
2008,75,17,000534,20080419,   335.00,424      ,20081105151841355
2008,75,17,000534,20080806,   105.00,1051     ,20080808075313757
2008,75,17,000534,20080807,   105.00,1053     ,20080808075459617
2008,75,17,000534,20080808,   235.00,1063     ,20080808080538757
2008,75,17,000534,20080826,   210.00,1119     ,20080827232757956
2008,75,17,000534,20080827,   210.00,1118     ,20080827232704297
2008,75,17,000625,20080713,   235.00,852      ,20080714120059210
2008,75,21,000189,20080806,   117.50,1065     ,20080808080642976
2008,76,01,000001,20080902,    97.50,1144     ,20080901090607166
2008,76,01,000001,20080903,    69.50,1145     ,20080901090847409
2008,76,01,000001,20080904,   210.00,1143     ,20081103114157043
2008,76,03,000003,20080804,   335.00,1003     ,20080804115040199
2008,76,04,000004,20080727,   310.00,976      ,20081103115157965
2008,76,07,000099,20080728,   117.50,975      ,20081103114951658
2008,76,15,000015,20080827,   105.00,1087     ,20081103115307706
2008,76,15,000609,20080729,   117.50,991      ,20080730092214516
2008,76,17,000003,20080728,   335.00,973      ,20080728092448477
2008,76,17,000003,20080827,   335.00,974      ,20080728092349445
2008,76,17,000013,20080828,   335.00,1133     ,20080901095825647
2008,76,17,000013,20081007,   310.00,1318     ,20081008084616147
2008,76,17,000013,20081108,   310.00,1406     ,20081108181914578
2008,76,17,000017,20080703,   185.00,756      ,20080703182834798
2008,76,17,000017,20080820,   105.00,1116     ,20080827232513057
2008,76,17,000017,20080823,    80.00,1108     ,20080827232103107
2008,76,17,000017,20080824,    92.50,1106     ,20080827232029918
2008,76,17,000017,20080826,   210.00,1091     ,20080827210526121
2008,76,17,000031,20080517,   985.00,527      ,20080517185535996
2008,76,17,000031,20080603,   787.50,607      ,20080605204139954
2008,76,17,000031,20080801,   470.00,1000     ,20080806145429133
2008,76,17,000031,20080802,   370.00,1001     ,20080806145323658
2008,76,17,000031,20080825,   117.50,1130     ,20080827233627233
2008,76,17,000031,20080827,   105.00,1121     ,20080827233024636
2008,76,17,000040,20080724,   335.00,953      ,20080725100039257
2008,76,17,000040,20080725,   335.00,954      ,20080725100124054
2008,76,17,000040,20080804,   185.00,1014     ,20080804182024156
2008,76,17,000080,20080724,   235.00,952      ,20080725100006756
2008,76,17,000080,20080728,   335.00,968      ,20080728092955669
2008,76,17,000080,20080806,   210.00,1052     ,20080808075409398
2008,76,17,000080,20080825,   335.00,1076     ,20080825143513489
2008,76,17,000102,20080827,   210.00,1090     ,20080827210035221
2008,76,17,000107,20080925,   335.00,1268     ,20081003113440398
2008,76,17,000113,20080510,   860.00,495      ,20080729110806090
2008,76,17,000113,20080726,   980.00,963      ,20080726180755682
2008,76,17,000120,20080902,  1005.00,1156     ,20080903085854448
2008,76,17,000122,20080411,   105.00,393      ,20080412135241678
2008,76,17,000122,20080804,   185.00,1005     ,20080804115124779
2008,76,17,000163,20080630,   670.00,734      ,20080630150616430
2008,76,17,000163,20080711,   132.50,809      ,20080712094635692
2008,76,17,000163,20080719,   117.50,928      ,20080725085958482
2008,76,17,000163,20080725,   570.00,967      ,20080728093035059
2008,76,17,000163,20080726,   335.00,970      ,20080728092844640
2008,76,17,000163,20080727,   687.50,971      ,20080728092808751
2008,76,17,000163,20080728,   335.00,972      ,20080728092612912
2008,76,17,000163,20080731,   335.00,992      ,20080804085919226
2008,76,17,000163,20080804,   335.00,1007     ,20080804115239372
2008,76,17,000163,20080805,   335.00,1013     ,20080804115642730
2008,76,17,000163,20080824,   335.00,1093     ,20080827210649106
2008,76,17,000163,20080827,   185.00,1124     ,20080827233415835
2008,76,17,000163,20080904,  1675.00,1170     ,20080904163806262
2008,76,17,000170,20080614,   265.00,653      ,20080616082022550
2008,76,17,000170,20080628,    70.00,722      ,20080628180917839
2008,76,17,000170,20081118,   185.00,1422     ,20081118233323875
2008,76,17,000191,20080614,   150.00,660      ,20080616082350792
2008,76,17,000191,20080826,    60.00,1123     ,20080827233239190
2008,76,17,000191,20080827,   105.00,1122     ,20080827233117873
2008,76,17,000196,20080801,  2677.50,994      ,20080804084550927
2008,76,17,000196,20080914,    72.50,compens. ,20081108083835270
2008,76,17,000237,20080726,   117.50,960      ,20080726161639598
2008,76,17,000237,20080729,   235.00,988      ,20080729174448262
2008,76,17,000237,20080828,   105.00,1135     ,20080901100024229
2008,76,17,000251,20080827,   117.50,1103     ,20080827231826255
2008,76,17,000258,20080417,   335.00,420      ,20080417232308996
2008,76,17,000258,20080617,   300.00,667      ,20081103170818598
2008,76,17,000258,20080727,   670.00,969      ,20080728092924936
2008,76,17,000258,20080728,   322.50,978      ,20080728091826221
2008,76,17,000258,20080801,   335.00,999      ,20080804084810783
2008,76,17,000258,20080827,   155.00,1102     ,20080827231749722
2008,76,17,000258,20081125,   670.00,banca    ,20081126115028065
2008,76,17,000261,20080623,   335.00,696      ,20080628185823399
2008,76,17,000264,20080729,   235.00,982      ,20080729174059340
2008,76,17,000265,20080804,   335.00,1011     ,20080804115536863
2008,76,17,000265,20081105,   100.00,1396     ,20081105083637760
2008,76,17,000271,20080520,   235.00,553      ,20080521090854527
2008,76,17,000271,20080804,   335.00,1009     ,20080804115428975
2008,76,17,000271,20081023,   335.00,1379     ,20081023174255230
2008,76,17,000280,20080520,   335.00,532      ,20080520165120487
