ANNO,CDPELL,CDSOCMZ,FLSETT,CDCTRA,QTCTRA,CDCPER,QTCPER,CDCRID,QTCRID,CDCALT,QTCALT,CDSERV,TMESTP
2014,47,000011540,E,0,0.00,5,370.00,4,0.00,*,20.00,00,20140722160651812
2014,47,000011541,E,0,0.00,5,250.00,4,0.00,*,20.00,00,20140916075803890
2014,47,000011542,E,0,0.00,5,295.00,4,0.00,*,20.00,00,20140916075919937
2014,47,000011577,E,0,0.00,3,250.00,4,0.00,0,0.00,02,20140917112804000
2014,49,000005139,E,1,25.00,3,585.00,0,0.00,0,0.00,02,20140208151547890
2014,49,000011093,E,1,25.00,5,585.00,0,0.00,*,20.00,00,20140204143541750
2014,49,000011094,E,1,25.00,5,585.00,0,0.00,*,20.00,00,20140204143648437
2014,49,000011095,E,1,25.00,5,585.00,0,0.00,*,20.00,00,20140204143629562
2014,49,000011096,E,1,25.00,5,585.00,0,0.00,*,20.00,00,20140204143612734
2014,50,000001863,E,0,0.00,3,300.00,0,0.00,E,0.00,02,20140228094739875
2014,50,000003970,E,0,0.00,3,300.00,0,0.00,0,0.00,02,20140301150349125
2014,51,000002157,E,0,0.00,0,0.00,0,0.00,:,10.00,00,20140130111348640
2014,51,000002160,E,0,0.00,0,0.00,0,0.00,:,12.50,00,20140125172207328
2014,51,000002163,E,0,0.00,0,0.00,0,0.00,:,20.00,00,20140208160852796
2014,51,000002165,E,0,0.00,0,0.00,0,0.00,:,35.00,00,20140121150345002
2014,51,000002168,E,0,0.00,0,0.00,0,0.00,:,10.00,00,20140204151254468
2014,51,000002170,E,0,0.00,0,0.00,0,0.00,:,10.00,00,20140201155352390
2014,51,000002176,E,0,0.00,0,0.00,0,0.00,:,15.00,00,20140122113142187
2014,51,000002177,E,0,0.00,0,0.00,0,0.00,:,50.00,00,20140128151137057
2014,51,000002178,E,0,0.00,0,0.00,0,0.00,:,7.50,00,20140131095518218
2014,51,000002181,E,0,0.00,0,0.00,0,0.00,:,5.00,00,20140131095621234
2014,51,000002182,E,0,0.00,0,0.00,0,0.00,:,17.50,00,20140128151052994
2014,51,000002183,E,0,0.00,0,0.00,0,0.00,:,20.00,00,20140123155012453
2014,51,000002188,E,0,0.00,0,0.00,0,0.00,:,10.00,00,20140128155603198
2014,51,000002190,E,0,0.00,0,0.00,0,0.00,:,5.00,00,20140204105208750
2014,51,000002194,E,0,0.00,0,0.00,0,0.00,:,10.00,00,20140125165713843
2014,51,000002197,E,0,0.00,0,0.00,0,0.00,:,10.00,00,20140123161555187
2014,51,000002199,E,0,0.00,0,0.00,0,0.00,:,10.00,00,20140127110050890
2014,51,000002201,E,0,0.00,0,0.00,0,0.00,:,1.50,00,20140201172115562
2014,51,000002203,E,0,0.00,0,0.00,0,0.00,:,10.00,00,20140223081708734
2014,52,000002061,E,0,0.00,0,0.00,0,0.00,0,0.00,02,20140205110834500
2014,52,000008237,E,0,0.00,0,0.00,0,0.00,0,0.00,02,20140205110602375
2014,52,000009768,E,0,0.00,0,0.00,0,0.00,0,0.00,02,20140205110438812
2014,52,000009769,E,0,0.00,0,0.00,0,0.00,0,0.00,02,20140205110525156
2014,53,000001028,E,0,0.00,3,500.00,4,0.00,0,0.00,02,20140503093559546
2014,53,000001048,E,0,0.00,3,500.00,0,0.00,0,0.00,02,20140503141800046
2014,53,000001050,E,0,0.00,3,500.00,0,0.00,0,0.00,02,20140904163544328
2014,53,000001051,E,0,0.00,3,500.00,0,0.00,0,0.00,02,20140503093500671
2014,53,000001264,E,0,0.00,3,375.00,4,0.00,0,0.00,02,20140602123358614
2014,53,000001298,E,0,0.00,3,500.00,4,0.00,0,0.00,02,20140531095102428
2014,53,000001334,E,0,0.00,3,245.00,4,0.00,0,0.00,02,20140607113631984
2014,53,000001486,E,0,0.00,3,245.00,4,0.00,C,0.00,02,20140512175810696
2014,53,000001643,E,0,0.00,3,370.00,4,0.00,0,0.00,02,20140531100113032
2014,53,000001644,E,0,0.00,3,245.00,3,265.00,E,20.00,02,20140921155526828
2014,53,000001708,E,0,0.00,3,245.00,4,0.00,0,0.00,02,20140923112026968
2014,53,000001726,E,0,0.00,3,245.00,4,0.00,0,0.00,02,20140520180702129
2014,53,000001879,E,0,0.00,2,500.00,4,0.00,0,0.00,02,20140531094850349
2014,53,000001918,1,0,0.00,1,125.00,0,0.00,0,0.00,02,20140520180307018
2014,53,000001935,1,0,0.00,1,125.00,4,0.00,0,0.00,02,20140520180149455
2014,53,000001937,1,0,0.00,1,125.00,0,0.00,0,0.00,02,20140520175528687
2014,53,000001942,E,0,0.00,3,245.00,4,0.00,0,0.00,02,20140520181759008
2014,53,000001950,E,0,0.00,3,245.00,0,0.00,0,0.00,02,20140520180020001
2014,53,000001952,E,0,0.00,1,125.00,4,0.00,0,0.00,02,20140506213925341
2014,53,000001953,1,0,0.00,1,125.00,4,0.00,0,0.00,02,20150515102609691
2014,53,000001971,1,0,0.00,1,125.00,4,0.00,0,0.00,02,20140531100222689
2014,53,000002002,E,0,0.00,3,245.00,4,0.00,0,0.00,02,20140512180109744
2014,53,000002062,1,0,0.00,1,150.00,4,0.00,0,0.00,02,20150630153224265
2014,53,000002108,E,0,0.00,3,245.00,0,0.00,0,0.00,02,20140607105829859
2014,53,000002220,E,0,0.00,3,245.00,4,0.00,0,0.00,02,20140520180405096
2014,53,000002237,1,0,0.00,1,125.00,4,0.00,0,0.00,02,20140520181159240
2014,53,000002245,E,0,0.00,3,500.00,0,0.00,0,0.00,02,20140607111235781
2014,53,000002268,E,0,0.00,3,245.00,4,0.00,0,0.00,02,20140508215404534
2014,53,000002283,E,0,0.00,3,245.00,4,0.00,0,0.00,02,20140607113322828
2014,53,000002330,E,0,0.00,3,245.00,4,0.00,0,0.00,02,20140503091523578
2014,53,000002651,1,0,0.00,1,125.00,4,0.00,0,0.00,02,20140520182216469
2014,53,000002780,E,0,0.00,3,245.00,4,0.00,0,0.00,02,20140503091433609
2014,53,000002785,1,0,0.00,1,125.00,0,0.00,0,0.00,02,20140520175627250
2014,53,000002789,E,0,0.00,3,245.00,4,0.00,0,0.00,02,20140508212715696
2014,53,000004011,E,0,0.00,1,125.00,4,0.00,0,0.00,02,20140506213747496
2014,53,000004241,E,0,0.00,3,245.00,4,0.00,0,0.00,02,20140519100541875
2014,53,000004643,2,0,0.00,1,125.00,4,0.00,0,0.00,02,20140519100618531
2014,53,000006261,1,0,0.00,1,125.00,0,0.00,0,0.00,02,20140520175808110
2014,53,000006322,E,0,0.00,3,245.00,4,0.00,0,0.00,02,20140520180514097
2014,53,000006664,1,0,0.00,1,125.00,4,0.00,0,0.00,02,20140520175307717
2014,53,000006665,1,0,0.00,1,125.00,0,0.00,0,0.00,02,20140520175419343
2014,53,000006674,1,0,0.00,1,125.00,4,0.00,0,0.00,02,20140520181937227
2014,53,000009023,2,0,0.00,1,125.00,4,0.00,0,0.00,02,20140607113404906
2014,53,000009483,1,0,0.00,1,125.00,4,0.00,0,0.00,02,20140520181616945
2014,53,000009485,1,0,0.00,1,125.00,4,0.00,0,0.00,02,20140520181507366
2014,53,000009568,E,0,0.00,3,245.00,4,0.00,0,0.00,02,20140512175930478
2014,53,000009571,2,0,0.00,1,180.00,0,0.00,0,0.00,02,20140831173049796
2014,53,000009685,E,0,0.00,3,105.00,0,0.00,0,0.00,02,20141106091754968
2014,53,000009767,E,0,0.00,3,245.00,4,0.00,0,0.00,02,20140602123547114
2014,53,000009786,E,0,0.00,5,360.00,0,0.00,*,20.00,00,20140921153924359
2014,53,000009798,E,0,0.00,0,0.00,0,0.00,0,0.00,00,20140607113255937
2014,53,000009854,2,0,0.00,1,125.00,4,0.00,0,0.00,02,20140607111316062
2014,53,000009864,2,0,0.00,1,125.00,4,0.00,0,0.00,02,20140607113341796
2014,53,000010497,2,0,0.00,1,180.00,0,0.00,0,0.00,02,20140831173153031
2014,53,000010911,1,0,0.00,1,125.00,4,0.00,0,0.00,02,20140607113506078
2014,53,000011160,E,0,0.00,5,360.00,0,0.00,*,20.00,00,20140921153952312
2014,53,000011161,E,0,0.00,2,630.00,0,0.00,0,0.00,01,20140921154200437
2014,53,000011292,1,0,0.00,1,125.00,4,0.00,0,0.00,02,20140607113614156
2014,53,000011293,1,0,0.00,1,125.00,4,0.00,0,0.00,00,20140607113654343
2014,53,000011294,1,0,0.00,1,125.00,0,0.00,0,0.00,02,20140610143722046
2014,53,000011295,2,0,0.00,1,125.00,4,0.00,0,0.00,00,20140607113446546
2014,53,000011296,1,0,0.00,1,125.00,4,0.00,0,0.00,00,20140607112925703
2014,53,000011359,E,0,0.00,3,125.00,0,0.00,0,0.00,02,20140924111433562
2014,54,000001048,E,0,0.00,3,245.00,4,0.00,0,0.00,02,20140411153351083
2014,54,000001050,E,0,0.00,3,245.00,0,0.00,0,0.00,02,20140904163016937
2014,54,000001059,1,0,0.00,1,125.00,0,0.00,0,0.00,02,20140612213121687
2014,54,000001065,E,1,0.00,3,245.00,4,0.00,0,0.00,02,20140620093829250
2014,54,000001066,1,0,0.00,1,125.00,0,0.00,0,0.00,02,20140612213330812
2014,54,000001067,E,0,0.00,3,245.00,4,0.00,0,0.00,02,20140609153706140
2014,54,000001109,E,1,0.00,2,430.00,4,0.00,0,0.00,01,20140429152437578
2014,54,000001147,E,1,25.00,3,245.00,4,0.00,0,0.00,02,20140506164559859
2014,54,000001154,E,1,0.00,2,430.00,4,0.00,0,0.00,01,20140513152310140
2014,54,000001167,E,1,0.00,2,430.00,4,0.00,0,0.00,01,20140710103139734
2014,54,000001172,2,0,0.00,1,125.00,4,0.00,0,0.00,02,20140508213429636
2014,54,000001204,E,1,0.00,5,430.00,4,0.00,0,0.00,02,20140826150839984
2014,54,000001210,E,1,0.00,2,430.00,4,0.00,0,0.00,01,20140902105305265
2014,54,000001224,E,1,25.00,3,245.00,4,0.00,0,0.00,02,20140508150510937
2014,54,000001255,E,1,0.00,5,430.00,0,0.00,0,0.00,03,20160718131254406
2014,54,000001263,1,A,15.00,1,125.00,4,0.00,0,0.00,02,20140513152404500
2014,54,000001298,E,1,25.00,3,245.00,4,0.00,0,0.00,02,20140417151434562
2014,54,000001346,E,1,0.00,2,430.00,4,0.00,0,0.00,01,20140902104024625
2014,54,000001355,E,1,0.00,2,430.00,0,0.00,0,0.00,01,20140724092343437
2014,54,000001360,E,1,0.00,2,430.00,4,0.00,0,0.00,01,20140630110906000
2014,54,000001369,E,1,0.00,2,430.00,4,0.00,0,0.00,01,20140411152919239
2014,54,000001471,E,0,0.00,3,245.00,4,0.00,0,0.00,02,20140603152717921
2014,54,000001503,E,1,0.00,2,430.00,4,0.00,0,0.00,01,20140515145220953
2014,54,000001504,E,1,0.00,2,430.00,4,0.00,0,0.00,01,20140513152852875
2014,54,000001560,E,1,0.00,2,430.00,4,0.00,0,0.00,01,20140429153050515
2014,54,000001569,E,0,0.00,6,460.00,4,0.00,0,0.00,01,20140531145956984
2014,54,000001573,E,0,0.00,8,330.00,4,0.00,0,0.00,02,20140531163738406
2014,54,000001586,E,0,0.00,6,460.00,4,0.00,0,0.00,01,20140531151054921
2014,54,000001587,E,0,0.00,6,460.00,4,0.00,0,0.00,01,20140531150943312
2014,54,000001593,E,0,0.00,8,330.00,4,0.00,0,0.00,02,20140531151655578
2014,54,000001596,E,0,0.00,6,460.00,4,0.00,0,0.00,01,20140531145921453
2014,54,000001641,2,0,0.00,1,125.00,4,0.00,0,0.00,02,20140704085017531
2014,54,000001644,E,0,0.00,3,245.00,3,245.00,0,0.00,02,20140513213414921
2014,54,000001750,E,1,0.00,2,430.00,4,0.00,0,0.00,01,20140709083150218
2014,54,000001820,1,A,15.00,1,125.00,4,0.00,0,0.00,02,20140529160356156
2014,54,000002051,E,0,0.00,6,460.00,4,0.00,0,0.00,01,20140531145731234
2014,54,000002052,2,0,0.00,9,165.00,4,0.00,0,0.00,02,20140707082544281
2014,54,000002059,E,0,0.00,6,460.00,4,0.00,0,0.00,01,20140531145209234
2014,54,000002060,E,0,0.00,6,460.00,4,0.00,0,0.00,03,20140531145241984
2014,54,000002252,E,1,25.00,3,245.00,4,0.00,0,0.00,02,20140603152819984
2014,54,000002663,E,1,25.00,3,245.00,4,0.00,0,0.00,02,20140506164710750
2014,54,000002693,E,0,0.00,8,330.00,4,0.00,0,0.00,02,20140531153732843
2014,54,000002769,1,0,0.00,7,230.00,4,0.00,0,0.00,01,20140707082942546
2014,54,000002770,E,0,0.00,6,460.00,4,0.00,0,0.00,03,20140531145110937
2014,54,000002790,E,0,0.00,3,245.00,5,245.00,E,20.00,02,20140620092213187
2014,54,000003487,E,0,0.00,3,245.00,4,0.00,0,0.00,02,20140603152903453
2014,54,000003908,E,1,25.00,3,245.00,4,0.00,0,0.00,02,20140623150623296
2014,54,000003909,E,1,0.00,2,430.00,4,0.00,0,0.00,01,20140623150537078
2014,54,000003911,E,1,0.00,2,430.00,4,0.00,0,0.00,01,20140623150526359
2014,54,000003918,E,1,25.00,3,245.00,4,0.00,0,0.00,02,20140610171929890
2014,54,000004011,2,R,15.00,1,125.00,4,0.00,0,0.00,02,20140520150200015
2014,54,000004025,E,A,15.00,3,245.00,4,0.00,0,0.00,02,20140603170741921
2014,54,000004049,E,1,0.00,2,430.00,4,0.00,0,0.00,01,20140513152552250
2014,54,000004055,E,1,0.00,2,430.00,4,0.00,0,0.00,01,20140718101600390
2014,54,000004146,E,1,25.00,6,460.00,0,0.00,A,20.00,01,20140722221638796
2014,54,000004841,2,R,15.00,1,125.00,4,0.00,0,0.00,02,20140612204517109
2014,54,000005043,E,1,0.00,2,430.00,4,0.00,0,0.00,01,20140620093849546
2014,54,000005412,E,1,25.00,3,245.00,4,0.00,0,0.00,02,20140609153203671
2014,54,000005439,E,1,25.00,3,245.00,4,0.00,0,0.00,02,20140520153044296
2014,54,000005812,1,0,0.00,I,215.00,8,120.00,0,0.00,03,20141031112148187
2014,54,000006225,E,1,0.00,2,430.00,4,0.00,0,0.00,01,20140623150636859
2014,54,000007175,E,0,0.00,8,330.00,4,0.00,0,0.00,02,20140531153547562
2014,54,000007799,E,1,0.00,3,245.00,4,0.00,0,0.00,02,20140612222804468
2014,54,000008128,E,0,0.00,2,430.00,4,0.00,0,0.00,01,20140619153441531
2014,54,000008163,E,1,0.00,2,430.00,4,0.00,0,0.00,01,20140617110232187
2014,54,000008164,E,1,0.00,2,430.00,4,0.00,0,0.00,03,20140617110310515
2014,54,000008265,E,0,0.00,6,460.00,4,0.00,0,0.00,03,20140531152725265
2014,54,000008443,E,0,0.00,5,430.00,4,0.00,E,20.00,03,20140520101623296
2014,54,000008565,E,1,0.00,2,430.00,4,0.00,0,0.00,01,20140718101238656
2014,54,000008566,E,1,0.00,2,430.00,4,0.00,0,0.00,01,20140718101045796
2014,54,000009013,E,0,0.00,8,330.00,4,0.00,0,0.00,02,20140531151020265
2014,54,000009063,E,0,0.00,3,245.00,5,245.00,0,0.00,02,20140708112659250
2014,54,000009296,E,0,0.00,3,245.00,5,245.00,0,0.00,02,20140612210855203
2014,54,000009657,E,0,0.00,2,10563.00,0,10563.00,0,0.00,00,20150226145911109
2014,54,000009727,E,1,0.00,5,430.00,4,0.00,E,20.00,03,20140520101716296
2014,54,000009728,E,1,0.00,2,430.00,4,0.00,0,0.00,01,20140619153542750
2014,54,000009732,E,1,25.00,3,245.00,4,0.00,0,0.00,02,20140429154357328
2014,54,000009770,E,1,0.00,3,245.00,4,0.00,0,0.00,02,20140718101412671
2014,54,000009784,E,1,0.00,2,430.00,4,0.00,0,0.00,01,20140517154101808
2014,54,000009785,E,1,0.00,2,430.00,4,0.00,0,0.00,01,20140517154714573
2014,54,000009786,E,1,0.00,5,430.00,4,0.00,0,0.00,03,20140724094339375
2014,54,000009787,E,1,0.00,3,245.00,4,0.00,0,0.00,02,20140612222927234
2014,54,000009877,E,0,0.00,8,330.00,0,0.00,0,0.00,02,20140707083552875
2014,54,000010445,1,0,0.00,9,165.00,4,0.00,A,20.00,02,20140722221552953
2014,54,000010752,E,1,0.00,2,430.00,4,0.00,0,0.00,01,20140506171702046
2014,54,000010764,E,0,0.00,8,330.00,4,0.00,0,0.00,02,20140531145847546
2014,54,000010768,E,1,25.00,3,245.00,4,0.00,0,0.00,02,20140429154838359
2014,54,000010771,E,0,0.00,6,460.00,4,0.00,0,0.00,01,20140531153508484
2014,54,000010772,E,0,0.00,6,460.00,4,0.00,0,0.00,01,20140531150753171
2014,54,000010773,2,0,0.00,7,230.00,4,0.00,0,0.00,03,20140531150907828
2014,54,000010775,E,0,0.00,6,460.00,4,0.00,0,0.00,03,20140531153630015
2014,54,000010777,E,0,0.00,6,460.00,4,0.00,0,0.00,01,20140531153659046
2014,54,000011152,1,0,0.00,1,125.00,8,145.00,E,20.00,02,20140722224856062
2014,54,000011253,2,R,0.00,4,215.00,4,0.00,0,0.00,01,20140625105820370
2014,54,000011259,E,1,25.00,3,245.00,4,0.00,E,20.00,02,20160428163601796
2014,54,000011270,E,0,0.00,3,245.00,4,0.00,0,0.00,03,20140718101725000
2014,54,000011310,E,1,0.00,2,430.00,0,0.00,0,0.00,01,20140721092410343
2014,54,000011311,E,1,0.00,5,430.00,0,0.00,*,20.00,03,20140520101700312
2014,54,000011335,E,1,25.00,3,245.00,4,0.00,0,0.00,02,20140612165307765
2014,54,000011336,E,1,0.00,2,430.00,4,0.00,0,0.00,01,20140623150650046
2014,54,000011337,E,1,0.00,2,430.00,4,0.00,0,0.00,01,20140623150704546
2014,54,000011338,E,1,25.00,3,245.00,4,0.00,0,0.00,02,20140623150552640
2014,54,000011339,E,1,0.00,6,460.00,4,0.00,A,20.00,03,20140722221709875
2014,54,000011340,E,1,0.00,6,460.00,4,0.00,A,20.00,01,20140722221730640
2014,54,000011342,E,0,0.00,8,330.00,4,0.00,0,0.00,02,20140531145651859
2014,54,000011344,E,0,0.00,8,330.00,4,0.00,0,0.00,02,20140531151343828
2014,54,000011345,1,0,0.00,7,230.00,4,0.00,0,0.00,03,20140707083009656
2014,54,000011346,2,0,0.00,7,230.00,4,0.00,0,0.00,01,20140707083035609
2014,54,000011347,E,0,0.00,6,460.00,4,0.00,0,0.00,03,20140531153353593
2014,54,000011353,2,R,0.00,I,215.00,0,0.00,*,20.00,03,20140605112750203
2014,54,000011358,1,0,0.00,7,230.00,4,0.00,A,20.00,01,20140722222209843
2014,54,000011363,1,1,0.00,I,215.00,4,0.00,0,0.00,03,20140709083358875
2014,54,000011364,1,1,0.00,4,215.00,4,0.00,0,0.00,01,20140707095028718
2014,54,000011382,E,0,0.00,6,460.00,4,0.00,A,20.00,03,20140612173843578
2014,54,000011383,E,0,0.00,6,460.00,4,0.00,A,20.00,01,20140612174902265
2014,54,000011384,E,0,0.00,6,460.00,4,0.00,A,20.00,01,20140612180150656
2014,54,000011385,E,1,0.00,2,430.00,0,0.00,0,0.00,01,20140718100604906
2014,54,000011386,E,1,0.00,5,430.00,0,0.00,0,0.00,02,20140829105015781
2014,54,000011411,E,1,25.00,3,245.00,0,0.00,0,0.00,02,20140623150609296
2014,55,000001028,E,0,0.00,3,245.00,0,0.00,0,0.00,02,20140503093835343
2014,55,000001048,E,0,0.00,3,245.00,4,0.00,0,0.00,02,20140411154506098
2014,55,000001050,2,0,0.00,1,125.00,0,0.00,0,0.00,02,20140904162945343
2014,55,000001051,E,0,0.00,3,245.00,0,0.00,0,0.00,02,20140503093959453
2014,55,000001086,E,1,25.00,3,245.00,4,0.00,0,0.00,02,20140725094319265
2014,55,000001089,E,1,25.00,3,245.00,4,0.00,0,0.00,02,20140424145718578
2014,55,000001100,E,1,0.00,2,430.00,4,0.00,0,0.00,01,20140703172823453
2014,55,000001104,E,1,0.00,2,430.00,4,0.00,0,0.00,01,20140502160955312
2014,55,000001110,E,1,0.00,2,430.00,4,0.00,0,0.00,01,20140902110157671
2014,55,000001112,E,1,0.00,2,430.00,4,0.00,0,0.00,01,20140529164142484
2014,55,000001113,E,1,0.00,2,430.00,0,0.00,0,0.00,01,20140724165317453
2014,55,000001120,E,1,0.00,2,430.00,4,0.00,0,0.00,03,20140624155552046
2014,55,000001121,E,1,25.00,3,245.00,4,0.00,0,0.00,02,20140502161652531
2014,55,000001140,E,1,0.00,2,430.00,0,0.00,0,0.00,01,20140415113801921
2014,55,000001158,E,1,0.00,2,430.00,4,0.00,0,0.00,01,20140630110247515
2014,55,000001165,E,1,20.00,5,430.00,4,0.00,E,20.00,03,20140725094339421
2014,55,000001166,E,1,0.00,2,430.00,4,0.00,0,0.00,01,20140708172120671
2014,55,000001195,E,0,0.00,2,430.00,4,0.00,0,0.00,01,20140610170633765
2014,55,000001207,E,1,0.00,2,430.00,0,0.00,0,0.00,01,20140827100535984
2014,55,000001209,E,1,0.00,2,430.00,4,0.00,0,0.00,01,20140630104327031
2014,55,000001220,E,1,25.00,3,245.00,4,0.00,0,0.00,02,20140508154827312
2014,55,000001221,E,1,25.00,3,245.00,4,0.00,0,0.00,02,20140508154737609
2014,55,000001222,E,1,25.00,3,245.00,4,0.00,0,0.00,02,20140605170534234
2014,55,000001230,E,0,0.00,3,245.00,0,0.00,0,0.00,02,20140709172234066
2014,55,000001251,E,1,25.00,3,245.00,4,0.00,0,0.00,02,20140515154218609
2014,55,000001253,E,1,0.00,3,245.00,0,0.00,0,0.00,02,20140520180640125
2014,55,000001254,E,1,0.00,3,245.00,0,0.00,0,0.00,02,20140520180823531
2014,55,000001268,E,1,25.00,3,245.00,4,0.00,0,0.00,02,20140502161728687
2014,55,000001300,E,1,25.00,3,245.00,4,0.00,0,0.00,02,20140411155214895
2014,55,000001302,E,1,25.00,3,245.00,4,0.00,0,0.00,02,20140429161501734
2014,55,000001313,E,1,25.00,3,245.00,4,0.00,0,0.00,02,20140417152531718
2014,55,000001334,E,1,25.00,3,245.00,4,0.00,0,0.00,02,20140506215701925
2014,55,000001358,E,1,0.00,2,430.00,0,0.00,0,0.00,01,20140611100629729
2014,55,000001359,E,1,0.00,2,430.00,4,0.00,0,0.00,01,20140611100543854
2014,55,000001382,E,1,0.00,2,430.00,4,0.00,0,0.00,01,20140520154726406
2014,55,000001386,E,1,0.00,2,430.00,0,0.00,0,0.00,01,20140615123128500
2014,55,000001400,E,1,0.00,2,430.00,4,0.00,0,0.00,01,20140703100707515
2014,55,000001404,E,1,0.00,2,430.00,4,0.00,0,0.00,01,20140703100520218
2014,55,000001406,E,1,0.00,2,430.00,4,0.00,0,0.00,01,20140603155414765
2014,55,000001407,E,1,0.00,2,430.00,4,0.00,0,0.00,01,20140417152223156
2014,55,000001408,E,1,0.00,2,430.00,4,0.00,0,0.00,01,20140705090828359
2014,55,000001415,E,1,0.00,2,430.00,4,0.00,0,0.00,01,20140417152447187
2014,55,000001429,E,1,0.00,2,430.00,4,0.00,0,0.00,01,20140724172653921
2014,55,000001443,E,1,0.00,2,430.00,4,0.00,0,0.00,01,20140722142633765
2014,55,000001449,E,1,0.00,2,430.00,4,0.00,0,0.00,01,20140902110216171
2014,55,000001451,E,1,0.00,2,430.00,4,0.00,0,0.00,01,20140701154648500
2014,55,000001453,E,1,0.00,2,430.00,4,0.00,0,0.00,01,20140429170851500
2014,55,000001465,E,1,0.00,2,430.00,4,0.00,0,0.00,01,20140722143226515
2014,55,000001498,E,1,25.00,3,245.00,0,0.00,0,0.00,02,20160520163600421
2014,55,000001502,E,1,0.00,2,430.00,0,0.00,0,0.00,01,20140520180719109
2014,55,000001527,E,1,0.00,2,430.00,4,0.00,0,0.00,01,20140503154952207
2014,55,000001528,E,1,0.00,2,430.00,4,0.00,0,0.00,01,20140503155046207
2014,55,000001585,E,1,25.00,3,245.00,4,0.00,0,0.00,02,20140625160526963
2014,55,000001641,1,0,0.00,1,120.00,0,0.00,0,0.00,02,20140719153221109
2014,55,000001643,E,R,15.00,3,245.00,4,0.00,0,0.00,02,20140721091518390
2014,55,000001644,E,0,0.00,3,245.00,3,245.00,0,0.00,02,20140513213341250
2014,55,000001662,E,1,25.00,3,245.00,4,0.00,0,0.00,02,20140508154630906
2014,55,000001844,E,1,25.00,3,245.00,4,0.00,0,0.00,02,20140417152303968
2014,55,000001879,E,0,0.00,3,245.00,4,0.00,0,0.00,02,20140531100419158
2014,55,000001969,E,1,25.00,3,245.00,8,45.00,0,0.00,02,20140724170105734
2014,55,000001995,E,1,0.00,2,430.00,4,0.00,0,0.00,01,20140411154037176
2014,55,000002042,E,0,0.00,2,430.00,4,0.00,0,0.00,01,20140405152851250
2014,55,000002043,E,0,0.00,5,430.00,4,0.00,E,20.00,03,20140603160757171
2014,55,000002044,E,0,0.00,5,430.00,4,0.00,E,20.00,03,20140603160641859
2014,55,000002062,2,0,0.00,1,125.00,4,0.00,0,0.00,02,20140513153013984
2014,55,000002108,E,1,25.00,3,245.00,4,0.00,0,0.00,02,20140502161801015
2014,55,000002222,E,1,0.00,2,430.00,4,0.00,0,0.00,01,20140411155305442
2014,55,000002236,E,1,0.00,2,430.00,4,0.00,0,0.00,01,20140411155500926
2014,55,000002245,E,0,0.00,3,245.00,4,0.00,0,0.00,02,20140417152400593
2014,55,000002268,E,0,0.00,3,245.00,4,0.00,0,0.00,02,20140411155010129
2014,55,000002271,1,A,15.00,1,125.00,4,0.00,0,0.00,02,20140703101236750
2014,55,000002281,E,1,0.00,2,430.00,8,430.00,0,0.00,01,20140827095822906
2014,55,000002313,E,0,0.00,2,430.00,4,0.00,0,0.00,01,20140625163151135
2014,55,000002377,E,1,0.00,5,430.00,4,0.00,0,0.00,01,20140703101814421
2014,55,000002662,E,0,0.00,5,430.00,4,0.00,E,20.00,03,20140603160604250
2014,55,000002670,2,R,15.00,1,125.00,0,0.00,0,0.00,02,20140724115111875
2014,55,000002790,E,1,0.00,3,245.00,8,245.00,0,0.00,02,20140625163418885
2014,55,000003642,1,A,15.00,1,125.00,4,0.00,0,0.00,02,20140603154014640
2014,55,000003913,E,1,0.00,2,430.00,4,0.00,0,0.00,01,20140703100348250
2014,55,000004025,E,R,15.00,3,245.00,4,0.00,0,0.00,02,20140603170750031
2014,55,000004241,E,0,0.00,3,245.00,4,0.00,0,0.00,02,20140411155100364
2014,55,000004299,E,1,0.00,5,430.00,8,100.00,E,20.00,03,20140703112833625
2014,55,000004541,E,1,0.00,2,430.00,4,0.00,0,0.00,01,20140708171838078
2014,55,000004604,1,0,0.00,1,125.00,4,0.00,0,0.00,02,20140520155045062
2014,55,000006318,E,1,0.00,2,430.00,4,0.00,0,0.00,01,20140724171035687
2014,55,000006660,E,0,0.00,6,460.00,0,0.00,0,0.00,01,20140625132802745
2014,55,000007692,E,1,25.00,3,245.00,4,0.00,0,0.00,02,20140508150621484
2014,55,000007720,E,1,25.00,3,245.00,4,0.00,0,0.00,02,20140429161414515
2014,55,000007813,E,1,0.00,5,430.00,4,0.00,0,0.00,03,20140703101659609
2014,55,000007944,E,1,0.00,2,430.00,4,0.00,0,0.00,01,20140630105357593
2014,55,000008245,E,1,25.00,3,245.00,0,0.00,0,0.00,02,20140722143129796
2014,55,000008276,E,A,0.00,2,460.00,4,0.00,0,0.00,01,20140502151419656
2014,55,000008277,E,A,0.00,5,460.00,4,0.00,0,0.00,03,20140603160624296
2014,55,000008440,E,1,25.00,3,245.00,8,270.00,0,0.00,02,20140625163938307
2014,55,000008441,E,1,25.00,3,245.00,2,290.00,E,20.00,02,20141125093902359
2014,55,000009038,E,1,25.00,3,245.00,4,0.00,0,0.00,02,20140513153525250
2014,55,000009078,E,1,25.00,3,245.00,4,0.00,0,0.00,02,20140508154702531
2014,55,000009165,E,1,25.00,3,245.00,2,50.00,0,0.00,02,20140718103239625
2014,55,000009171,1,0,0.00,1,125.00,4,0.00,0,0.00,02,20140520155119375
2014,55,000009684,E,1,0.00,2,430.00,4,0.00,E,20.00,01,20140411153921364
