ANNO,CDPELL,CDBUS,FLAGAR,POSTO,CDSOCMZ,TMESTP
2014,54,3,R,006,000004055,20140620093946875
2014,54,3,R,007,000011270,20140620093951906
2014,54,3,R,008,000001065,20140620094118218
2014,54,3,R,009,000005043,20140620094123234
2014,54,4,A,001,000009728,20140612223828890
2014,54,4,A,002,000001346,20140612223832828
2014,54,4,A,003,000001204,20140612223836171
2014,54,4,A,004,000009727,20140612223839671
2014,54,4,R,001,000009728,20140612223828890
2014,54,4,R,002,000001346,20140612223832828
2014,54,4,R,003,000001204,20140612223836171
2014,54,4,R,004,000009727,20140612223839671
2014,55,1,A,001,000011284,20140625155630510
2014,55,1,A,002,000011437,20140703105040750
2014,55,1,A,003,000009716,20140625155642088
2014,55,1,A,005,000009734,20140625155657057
2014,55,1,A,006,000009735,20140625155815745
2014,55,1,A,007,000009733,20140625155823635
2014,55,1,A,008,000002108,20140703105053109
2014,55,1,A,009,000001443,20140625155840870
2014,55,1,A,010,000001407,20140703105100656
2014,55,1,A,011,000001086,20140625155943776
2014,55,1,A,012,000001166,20140625155949791
2014,55,1,A,013,000006318,20140625155956760
2014,55,1,A,014,000002271,20140625160005182
2014,55,1,A,015,000011282,20140625160011479
2014,55,1,A,016,000011283,20140625160017432
2014,55,1,A,017,000008441,20140625160025120
2014,55,1,A,018,000001643,20140703230812593
2014,55,1,A,019,000011269,20140625160039245
2014,55,1,A,020,000011262,20140625160045479
2014,55,1,A,021,000001465,20140625160052510
2014,55,1,A,022,000009165,20140625160059260
2014,55,1,A,023,000001528,20140625160133104
2014,55,1,A,025,000008440,20140703105103859
2014,55,1,A,026,000001222,20140625160200416
2014,55,1,A,027,000001844,20140625160207791
2014,55,1,A,028,000001120,20140625160216354
2014,55,1,A,029,000001104,20140625160226104
2014,55,1,A,030,000001334,20140625160234135
2014,55,1,A,031,000009712,20140625160240807
2014,55,1,A,032,000009713,20140625160248151
2014,55,1,A,034,000001165,20140625160304557
2014,55,1,A,036,000001969,20140625160321870
2014,55,1,A,037,000001406,20140625160330323
2014,55,1,A,039,000004541,20140625160348120
2014,55,1,A,040,000011421,20140625160358963
2014,55,1,A,041,000001113,20140625160408479
2014,55,1,A,042,000001662,20140625160418213
2014,55,1,A,043,000011263,20140625160426010
2014,55,1,A,044,000008245,20140625160431073
2014,55,1,A,045,000001585,20140625160539448
2014,55,1,A,046,000001251,20140625160600823
2014,55,1,A,047,000007692,20140625161518682
2014,55,1,R,001,000011284,20140625155630510
2014,55,1,R,002,000011437,20140703105040750
2014,55,1,R,003,000009716,20140625155642088
2014,55,1,R,005,000009734,20140625155657057
2014,55,1,R,006,000009735,20140625155815745
2014,55,1,R,007,000009733,20140625155823635
2014,55,1,R,008,000001443,20140625155840870
2014,55,1,R,009,000001086,20140625155943776
2014,55,1,R,010,000001166,20140625155949807
2014,55,1,R,011,000006318,20140625155956760
2014,55,1,R,012,000011282,20140625160011479
2014,55,1,R,013,000011283,20140625160017432
2014,55,1,R,014,000008441,20140625160025120
2014,55,1,R,015,000011402,20140703230215375
2014,55,1,R,016,000011269,20140625160039245
2014,55,1,R,017,000001465,20140625160052510
2014,55,1,R,018,000009165,20140625160059260
2014,55,1,R,019,000001528,20140625160133104
2014,55,1,R,020,000011424,20140703230751578
2014,55,1,R,021,000001222,20140625160200416
2014,55,1,R,022,000001844,20140625160207791
2014,55,1,R,023,000001120,20140625160216354
2014,55,1,R,024,000001104,20140625160226104
2014,55,1,R,025,000001334,20140625160234151
2014,55,1,R,026,000009712,20140625160240807
2014,55,1,R,027,000009713,20140625160248151
2014,55,1,R,028,000002108,20140703105053109
2014,55,1,R,029,000001165,20140625160304557
2014,55,1,R,031,000001969,20140625160321870
2014,55,1,R,032,000001406,20140625160330323
2014,55,1,R,034,000004541,20140625160348120
2014,55,1,R,035,000011421,20140625160358963
2014,55,1,R,036,000001113,20140625160408479
2014,55,1,R,037,000001662,20140625160418229
2014,55,1,R,038,000008245,20140625160431073
2014,55,1,R,039,000001585,20140625160539448
2014,55,1,R,040,000001251,20140625160600823
2014,55,1,R,041,000007692,20140625161518682
2014,55,1,R,042,000001407,20140703105100671
2014,55,1,R,043,000008440,20140703105103859
2014,55,1,R,044,000011425,20140703230755296
2014,55,1,R,045,000004025,20140703230801703
2014,55,1,R,047,000011429,20140703230809390
2014,55,1,R,048,000001643,20140703230812593
2014,55,2,A,001,000001313,20140625161540291
2014,55,2,A,002,000001110,20140625161545166
2014,55,2,A,003,000001429,20140625161550291
2014,55,2,A,004,000001358,20140625162007932
2014,55,2,A,005,000001386,20140625162013135
2014,55,2,A,006,000001527,20140625162016526
2014,55,2,A,007,000001300,20140625162023948
2014,55,2,A,008,000001415,20140625162027557
2014,55,2,A,009,000001302,20140625162031198
2014,55,2,A,010,000007720,20140625162035151
2014,55,2,A,011,000001089,20140625162038463
2014,55,2,A,012,000001121,20140625162041557
2014,55,2,A,013,000001359,20140625162144776
2014,55,2,A,014,000007944,20140625162150666
2014,55,2,A,015,000001158,20140625162153573
2014,55,2,A,016,000003913,20140625162156291
2014,55,2,A,017,000009686,20140625162159120
2014,55,2,A,018,000001100,20140625162815229
2014,55,2,A,019,000010667,20140625162819510
2014,55,2,A,020,000009038,20140625162822776
2014,55,2,A,021,000001408,20140625162826354
2014,55,2,A,022,000002222,20140625162830729
2014,55,2,A,023,000001498,20140625162833916
2014,55,2,A,024,000003642,20140625162836963
2014,55,2,A,025,000011361,20140625162843135
2014,55,2,A,027,000001400,20140625162854510
2014,55,2,A,028,000002236,20140625162857838
2014,55,2,A,030,000009685,20140625162904166
2014,55,2,A,031,000001382,20140625162907166
2014,55,2,A,032,000009738,20140625162910510
2014,55,2,A,033,000001207,20140625163004682
2014,55,2,A,034,000001404,20140625163007620
2014,55,2,A,035,000001268,20140625163010323
2014,55,2,A,036,000009847,20140625163013276
2014,55,2,A,037,000001449,20140625163017745
2014,55,2,A,039,000009788,20140625163026245
2014,55,2,A,040,000001112,20140625163029479
2014,55,2,A,041,000001209,20140625163033713
2014,55,2,A,042,000001220,20140625163042057
2014,55,2,A,043,000001140,20140625163045291
2014,55,2,A,044,000001453,20140625163053182
2014,55,2,A,046,000009078,20140625163102604
2014,55,2,A,047,000001221,20140625163105916
2014,55,2,A,048,000009845,20140625163109166
2014,55,2,A,049,000007813,20140625163112104
2014,55,2,A,050,000001451,20140625163124120
2014,55,2,A,051,000009684,20140625163450088
2014,55,2,A,052,000001995,20140625163453151
2014,55,2,A,053,000001502,20140625163838120
2014,55,2,A,054,000001254,20140625163841760
2014,55,2,R,001,000001313,20140625161540291
2014,55,2,R,002,000001110,20140625161545182
2014,55,2,R,003,000001429,20140625161550291
2014,55,2,R,004,000001358,20140625162007932
2014,55,2,R,005,000001386,20140625162013135
2014,55,2,R,006,000001527,20140625162016526
2014,55,2,R,007,000001300,20140625162023948
2014,55,2,R,008,000001415,20140625162027557
2014,55,2,R,009,000001302,20140625162031198
2014,55,2,R,010,000007720,20140625162035151
2014,55,2,R,011,000001089,20140625162038463
2014,55,2,R,012,000001121,20140625162041557
2014,55,2,R,013,000001359,20140625162144776
2014,55,2,R,014,000007944,20140625162150666
2014,55,2,R,015,000001158,20140625162153573
2014,55,2,R,016,000003913,20140625162156291
2014,55,2,R,017,000009686,20140625162159120
2014,55,2,R,018,000001100,20140625162815229
2014,55,2,R,019,000010667,20140625162819510
2014,55,2,R,020,000009038,20140625162822776
2014,55,2,R,021,000001408,20140625162826354
2014,55,2,R,022,000002222,20140625162830729
2014,55,2,R,023,000001498,20140625162833916
2014,55,2,R,024,000011361,20140625162843135
2014,55,2,R,026,000001400,20140625162854510
2014,55,2,R,027,000002236,20140625162857838
2014,55,2,R,029,000009685,20140625162904166
2014,55,2,R,030,000001382,20140625162907166
2014,55,2,R,031,000009738,20140625162910510
2014,55,2,R,032,000001207,20140625163004682
2014,55,2,R,033,000001404,20140625163007620
2014,55,2,R,034,000001268,20140625163010323
2014,55,2,R,035,000009847,20140625163013276
2014,55,2,R,036,000001449,20140625163017745
2014,55,2,R,038,000009788,20140625163026245
2014,55,2,R,039,000001112,20140625163029479
2014,55,2,R,040,000001209,20140625163033729
2014,55,2,R,041,000001220,20140625163042057
2014,55,2,R,042,000001140,20140625163045291
2014,55,2,R,043,000001453,20140625163053182
2014,55,2,R,045,000009078,20140625163102604
2014,55,2,R,046,000001221,20140625163105916
2014,55,2,R,047,000009845,20140625163109166
2014,55,2,R,048,000007813,20140625163112104
2014,55,2,R,049,000001451,20140625163124120
2014,55,2,R,050,000009684,20140625163450088
2014,55,2,R,051,000001995,20140625163453151
2014,55,2,R,052,000001502,20140625163838120
2014,55,2,R,053,000001254,20140625163841760
2014,55,3,A,001,000009841,20140703105121093
2014,55,3,A,002,000001253,20140625163319026
2014,55,3,A,003,000002281,20140625163329151
2014,55,3,A,004,000008276,20140703105125921
2014,55,3,A,005,000008277,20140703105130593
2014,55,3,A,006,000009840,20140703105136265
2014,55,3,A,007,000004299,20140703164255250
2014,55,3,R,001,000009841,20140703105121093
2014,55,3,R,002,000001253,20140625163319026
2014,55,3,R,003,000002281,20140625163329151
2014,55,3,R,004,000009840,20140703105136265
2014,55,3,R,005,000004299,20140703164255250
2014,56,1,A,001,000001367,20140710112253203
2014,56,1,A,002,000006269,20140710112404812
2014,56,1,A,003,000001372,20140710112514671
2014,56,1,A,004,000011464,20140710112523171
2014,56,1,A,005,000010785,20140710112647578
2014,56,1,A,006,000009830,20140710112657125
2014,56,1,A,007,000002312,20140710112710671
2014,56,1,A,008,000007588,20140710112719218
2014,56,1,A,009,000001159,20140710112724703
2014,56,1,A,010,000010784,20140710112735875
2014,56,1,A,011,000010783,20140710112742765
2014,56,1,A,012,000001966,20140710112814984
2014,56,1,A,014,000011008,20140715144624406
2014,56,1,A,015,000004543,20140710112848406
2014,56,1,A,016,000009799,20140710112900890
2014,56,1,A,017,000001984,20140710112910218
2014,56,1,A,018,000001717,20140710112921875
2014,56,1,A,019,000003882,20140710113025703
2014,56,1,A,020,000011007,20140715144631000
2014,56,1,A,021,000003927,20140710113219218
2014,56,1,A,022,000001708,20140710113227578
2014,56,1,A,023,000001381,20140710113236468
2014,56,1,A,024,000001986,20140710113242734
2014,56,1,A,025,000001291,20140710113249875
2014,56,1,A,026,000001343,20140710113256187
2014,56,1,A,027,000011433,20140710113302843
2014,56,1,A,028,000009127,20140710113308906
2014,56,1,A,029,000009579,20140718083614307
2014,56,1,A,031,000009999,20140710113325218
2014,56,1,A,033,000007058,20140710113337109
2014,56,1,A,035,000011412,20140710113355953
2014,56,1,A,036,000001990,20140710113401750
2014,56,1,A,037,000001982,20140710113409171
2014,56,1,A,038,000001126,20140710113425343
2014,56,1,A,042,000011368,20140710113444468
2014,56,1,A,043,000011369,20140710113452796
2014,56,1,A,044,000001696,20140710113946390
2014,56,1,A,045,000002274,20140710113957546
2014,56,1,A,046,000010910,20140710114353609
2014,56,1,A,047,000009815,20140710120809046
2014,56,1,R,001,000001367,20140710112253203
2014,56,1,R,002,000001696,20140710113946390
2014,56,1,R,003,000002274,20140710113957546
2014,56,1,R,004,000006269,20140710112404812
2014,56,1,R,005,000001372,20140710112514671
2014,56,1,R,006,000010785,20140710112647578
2014,56,1,R,007,000009830,20140710112657125
2014,56,1,R,008,000002312,20140710112710671
2014,56,1,R,009,000007588,20140710112719218
2014,56,1,R,010,000001159,20140710112724703
2014,56,1,R,011,000010783,20140710112742765
2014,56,1,R,012,000001966,20140710112814984
2014,56,1,R,013,000011432,20140725155151000
2014,56,1,R,014,000011008,20140715144624406
2014,56,1,R,015,000009799,20140710112900890
2014,56,1,R,016,000001984,20140710112910218
2014,56,1,R,017,000001717,20140710112921875
2014,56,1,R,018,000003882,20140710113025718
2014,56,1,R,019,000011007,20140715144631000
2014,56,1,R,020,000003927,20140710113219218
2014,56,1,R,021,000001708,20140710113227578
2014,56,1,R,022,000001381,20140710113236468
2014,56,1,R,023,000001986,20140710113242734
2014,56,1,R,024,000001291,20140710113249875
2014,56,1,R,025,000001343,20140710113256187
2014,56,1,R,026,000009579,20140718083614323
2014,56,1,R,028,000009999,20140710113325218
2014,56,1,R,029,000007058,20140710113337109
2014,56,1,R,031,000001990,20140710113401750
2014,56,1,R,032,000001982,20140710113409171
2014,56,1,R,033,000009815,20140710120809046
2014,56,1,R,034,000001126,20140710113425343
2014,56,1,R,037,000011368,20140710113444468
2014,56,1,R,038,000011369,20140710113452796
2014,56,2,A,001,000001322,20140710114405843
2014,56,2,A,002,000002735,20140710114412187
2014,56,2,A,003,000004059,20140710114416968
2014,56,2,A,004,000001326,20140710114424906
2014,56,2,A,005,000001713,20140710114433125
2014,56,2,A,006,000011405,20140710114436437
2014,56,2,A,007,000001663,20140710114439796
2014,56,2,A,008,000011404,20140710114444078
2014,56,2,A,009,000001336,20140710114447890
2014,56,2,A,010,000003604,20140710114452281
2014,56,2,A,011,000010053,20140710114456812
2014,56,2,A,012,000011406,20140710114500812
2014,56,2,A,013,000008506,20140710114511656
2014,56,2,A,014,000011452,20140710114519343
2014,56,2,A,015,000001335,20140710114542015
2014,56,2,A,016,000001184,20140710114548890
2014,56,2,A,017,000001160,20140710114555156
2014,56,2,A,018,000001716,20140710114603625
2014,56,2,A,019,000004324,20140710114617421
2014,56,2,A,020,000001330,20140710114624140
2014,56,2,A,021,000011407,20140710114630234
2014,56,2,A,022,000010811,20140710114639656
2014,56,2,A,023,000001698,20140710114645375
2014,56,2,A,024,000001714,20140710114655093
2014,56,2,A,025,000001365,20140714175258156
2014,56,2,A,026,000001318,20140710114706843
2014,56,2,A,027,000010956,20140710114714250
2014,56,2,A,028,000001755,20140710114719765
2014,56,2,A,029,000001319,20140710114726078
2014,56,2,A,030,000001740,20140710114732875
2014,56,2,A,031,000001320,20140710114740765
2014,56,2,A,032,000007907,20140710114751890
2014,56,2,A,033,000002923,20140710114759015
2014,56,2,A,034,000001337,20140710114807921
2014,56,2,A,035,000011487,20140710114934250
2014,56,2,A,036,000001513,20140710114946921
2014,56,2,A,038,000011434,20140710115143890
2014,56,2,A,039,000011435,20140710115148156
2014,56,2,A,040,000009972,20140710115156171
2014,56,2,A,041,000011482,20140710115203718
2014,56,2,A,042,000001477,20140714175306796
2014,56,2,A,043,000009729,20140710115213125
2014,56,2,A,044,000011430,20140710115217984
2014,56,2,A,045,000011420,20140710115222703
2014,56,2,A,046,000011451,20140710115226671
2014,56,2,A,047,000001500,20140710115234531
2014,56,2,A,048,000011254,20140714175312281
2014,56,2,A,049,000010813,20140710115247703
2014,56,2,A,050,000002734,20140710115823500
2014,56,2,A,051,000002266,20140710175551406
2014,56,2,A,052,000011255,20140714175318796
2014,56,2,A,053,000004542,20140717102137468
2014,56,2,R,001,000001322,20140710114405843
2014,56,2,R,002,000002735,20140710114412187
2014,56,2,R,003,000004059,20140710114416968
2014,56,2,R,004,000001326,20140710114424921
2014,56,2,R,005,000001713,20140710114433125
2014,56,2,R,006,000001336,20140710114447906
2014,56,2,R,007,000003604,20140710114452281
2014,56,2,R,008,000010053,20140710114456812
2014,56,2,R,009,000008506,20140710114511656
2014,56,2,R,010,000001335,20140710114542015
2014,56,2,R,011,000001184,20140710114548890
2014,56,2,R,012,000001160,20140710114555156
2014,56,2,R,013,000001716,20140710114603625
2014,56,2,R,014,000004324,20140710114617421
2014,56,2,R,015,000001330,20140710114624140
2014,56,2,R,016,000010811,20140710114639656
2014,56,2,R,017,000001698,20140710114645375
2014,56,2,R,018,000001714,20140710114655093
2014,56,2,R,019,000001365,20140714175258156
2014,56,2,R,020,000001318,20140710114706843
2014,56,2,R,021,000010956,20140710114714250
2014,56,2,R,022,000001755,20140710114719765
2014,56,2,R,023,000001319,20140710114726078
2014,56,2,R,024,000001740,20140710114732875
2014,56,2,R,025,000001320,20140710114740765
2014,56,2,R,026,000007907,20140710114751890
2014,56,2,R,027,000002923,20140710114759015
2014,56,2,R,028,000001337,20140710114807921
2014,56,2,R,029,000011487,20140710114934250
2014,56,2,R,030,000001513,20140710114946921
2014,56,2,R,032,000011434,20140710115143890
2014,56,2,R,033,000011435,20140710115148156
2014,56,2,R,034,000009972,20140710115156171
2014,56,2,R,035,000011482,20140710115203718
2014,56,2,R,036,000001477,20140714175306796
2014,56,2,R,037,000009729,20140710115213125
2014,56,2,R,038,000011430,20140710115217984
2014,56,2,R,039,000011451,20140710115226687
2014,56,2,R,040,000002734,20140710115823500
2014,56,2,R,041,000002266,20140710175551406
2014,56,2,R,042,000011254,20140714175312296
2014,56,2,R,043,000011255,20140714175318796
2014,56,2,R,044,000011519,20140717091820828
2014,56,2,R,045,000004542,20140717102137468
2014,56,3,A,001,000001349,20140710115613453
2014,56,3,A,002,000001128,20140710121325984
2014,56,3,A,003,000009122,20140710121424171
2014,56,3,A,004,000001507,20140725155251078
2014,56,3,R,001,000001349,20140710115613453
2014,56,3,R,002,000001128,20140710121325984
2014,56,3,R,003,000001507,20140725155251078
2014,57,1,A,001,000008137,20140724162458375
2014,57,1,A,002,000011556,20140731150738484
2014,57,1,A,003,000001434,20140724162526140
2014,57,1,A,004,000005174,20140724162533468
2014,57,1,A,005,000011416,20140724162537812
2014,57,1,A,006,000001543,20140724162547937
2014,57,1,A,007,000002660,20140724162553187
2014,57,1,A,008,000002764,20140724162602640
2014,57,1,A,009,000001095,20140724162746859
2014,57,1,A,010,000002067,20140724162825234
2014,57,1,A,011,000004065,20140724162831875
2014,57,1,A,012,000002909,20140724162846078
2014,57,1,A,013,000011544,20140724162854203
2014,57,1,A,014,000010750,20140724162901875
2014,57,1,A,015,000010751,20140724162910562
2014,57,1,A,016,000009277,20140724162915906
2014,57,1,A,017,000001509,20140724162923312
2014,57,1,A,018,000001729,20140724162929953
2014,57,1,A,019,000001403,20140724162939109
2014,57,1,A,020,000002022,20140724162945921
2014,57,1,A,021,000001416,20140724162952125
2014,57,1,A,022,000007947,20140724162958531
2014,57,1,A,023,000007948,20140724163004343
2014,57,1,A,024,000008633,20140724163012640
2014,57,1,A,025,000004023,20140724163018296
2014,57,1,A,026,000010588,20140725162346796
2014,57,1,A,027,000001127,20140724163030890
2014,57,1,A,028,000011521,20140724163036796
2014,57,1,A,029,000002264,20140724163043375
2014,57,1,A,030,000001545,20140724163049562
2014,57,1,A,031,000010589,20140725162355218
2014,57,1,A,032,000011557,20140731150805437
2014,57,1,A,033,000011509,20140724163108578
2014,57,1,A,034,000001351,20140724163116687
2014,57,1,A,035,000002817,20140724163122531
2014,57,1,A,036,000001212,20140724163128328
2014,57,1,A,037,000001419,20140724163132031
2014,57,1,A,038,000008479,20140724163139781
2014,57,1,A,039,000011365,20140724163157343
2014,57,1,A,041,000009242,20140724163211062
2014,57,1,A,042,000001395,20140724163218218
2014,57,1,A,043,000010080,20140724163224578
2014,57,1,A,044,000001516,20140724163230953
2014,57,1,A,045,000011554,20140731150809359
2014,57,1,A,046,000009834,20140724163307640
2014,57,1,A,047,000001116,20140724163316453
2014,57,1,A,048,000001222,20140724163323734
2014,57,1,A,049,000001688,20140724163459859
2014,57,1,R,001,000008137,20140724162458375
2014,57,1,R,002,000011556,20140731150738484
2014,57,1,R,003,000001434,20140724162526140
2014,57,1,R,004,000005174,20140724162533468
2014,57,1,R,005,000011416,20140724162537812
2014,57,1,R,006,000001543,20140724162547937
2014,57,1,R,007,000002660,20140724162553187
2014,57,1,R,008,000002764,20140724162602640
2014,57,1,R,009,000001095,20140724162746859
2014,57,1,R,010,000002067,20140724162825234
2014,57,1,R,011,000004065,20140724162831875
2014,57,1,R,012,000002909,20140724162846078
2014,57,1,R,013,000011544,20140724162854203
2014,57,1,R,014,000010750,20140724162901875
2014,57,1,R,015,000010751,20140724162910562
2014,57,1,R,016,000009277,20140724162915921
2014,57,1,R,017,000001509,20140724162923312
2014,57,1,R,018,000001729,20140724162929968
2014,57,1,R,019,000001403,20140724162939109
2014,57,1,R,020,000002022,20140724162945921
2014,57,1,R,021,000001416,20140724162952125
2014,57,1,R,022,000007947,20140724162958531
2014,57,1,R,023,000007948,20140724163004343
2014,57,1,R,024,000004023,20140724163018296
2014,57,1,R,025,000010588,20140725162346796
2014,57,1,R,026,000001127,20140724163030890
2014,57,1,R,027,000011521,20140724163036796
2014,57,1,R,028,000002264,20140724163043390
2014,57,1,R,029,000001545,20140724163049562
2014,57,1,R,030,000010589,20140725162355218
2014,57,1,R,031,000011557,20140731150805437
2014,57,1,R,032,000001351,20140724163116687
2014,57,1,R,033,000002817,20140724163122546
2014,57,1,R,034,000001212,20140724163128328
2014,57,1,R,035,000001419,20140724163132031
2014,57,1,R,036,000008479,20140724163139781
2014,57,1,R,037,000011365,20140724163157343
2014,57,1,R,039,000009242,20140724163211062
2014,57,1,R,040,000001395,20140724163218218
2014,57,1,R,041,000010080,20140724163224578
2014,57,1,R,042,000001516,20140724163230953
2014,57,1,R,043,000011554,20140731150809359
2014,57,1,R,044,000009834,20140724163307640
2014,57,1,R,045,000001116,20140724163316468
2014,57,1,R,046,000001222,20140724163323734
2014,57,1,R,047,000001688,20140724163459859
2014,57,1,R,048,000004542,20140731173610984
2014,57,1,R,049,000001274,20140731173614453
2014,57,2,A,001,000002209,20140724163515515
2014,57,2,A,002,000001409,20140724163522234
2014,57,2,A,003,000001245,20140724163531812
2014,57,2,A,004,000001357,20140724163537375
2014,57,2,A,005,000004339,20140724163634421
2014,57,2,A,006,000001546,20140724163641093
2014,57,2,A,007,000001093,20140724163646234
2014,57,2,A,008,000002244,20140724163652265
2014,57,2,A,009,000001544,20140724163948796
2014,57,2,A,010,000002601,20140724164248109
2014,57,2,A,011,000001114,20140724164254812
2014,57,2,A,012,000001106,20140724164301250
2014,57,2,A,013,000002289,20140724164306953
2014,57,2,A,014,000001368,20140724164313515
2014,57,2,A,015,000010727,20140724164320171
2014,57,2,A,016,000009982,20140724164330171
2014,57,2,A,017,000011334,20140724164336265
2014,57,2,A,018,000003816,20140724164342265
2014,57,2,A,019,000007590,20140724164354984
2014,57,2,A,020,000007807,20140724164400468
2014,57,2,A,021,000001034,20140724164405359
2014,57,2,A,022,000001202,20140724164413718
2014,57,2,A,023,000011515,20140724164420640
2014,57,2,A,024,000001389,20140724164440015
2014,57,2,A,025,000011525,20140724164543781
2014,57,2,A,026,000003965,20140724164548203
2014,57,2,A,027,000003964,20140724164557062
2014,57,2,A,028,000010877,20140724164604625
2014,57,2,A,029,000008801,20140724164611437
2014,57,2,A,030,000011317,20140724164617906
2014,57,2,A,031,000011210,20140724164625328
2014,57,2,A,032,000002018,20140724164632750
2014,57,2,A,033,000001354,20140724164638609
2014,57,2,A,034,000001730,20140724164643203
2014,57,2,A,036,000002257,20140724164655468
2014,57,2,A,037,000010999,20140724164704031
2014,57,2,A,038,000010081,20140724164712421
2014,57,2,A,039,000005354,20140724164716109
2014,57,2,A,040,000004405,20140724164721875
2014,57,2,A,041,000004404,20140724164729531
2014,57,2,A,042,000004178,20140724164736468
2014,57,2,A,043,000001125,20140724164742421
2014,57,2,A,044,000001103,20140724164745218
2014,57,2,A,045,000009671,20140724164753468
2014,57,2,A,046,000009672,20140724164757921
2014,57,2,A,047,000004782,20140724164803390
2014,57,2,A,048,000001096,20140724164814328
2014,57,2,A,049,000001387,20140724164817234
2014,57,2,A,050,000001432,20140724164821031
2014,57,2,A,051,000001200,20140724164829109
2014,57,2,A,052,000011508,20140724164833078
2014,57,2,A,053,000001777,20140724174728703
2014,57,2,A,054,000001221,20140725154515859
2014,57,2,A,055,000008140,20140731150815937
2014,57,2,R,001,000002209,20140724163515515
2014,57,2,R,002,000001409,20140724163522234
2014,57,2,R,003,000001245,20140724163531812
2014,57,2,R,004,000001357,20140724163537375
2014,57,2,R,005,000004339,20140724163634421
2014,57,2,R,006,000001546,20140724163641093
2014,57,2,R,007,000001093,20140724163646234
2014,57,2,R,008,000002244,20140724163652265
2014,57,2,R,009,000001544,20140724163948796
2014,57,2,R,010,000002601,20140724164248109
2014,57,2,R,011,000001114,20140724164254812
2014,57,2,R,012,000001106,20140724164301265
2014,57,2,R,013,000002289,20140724164306953
2014,57,2,R,014,000001368,20140724164313515
2014,57,2,R,015,000010727,20140724164320171
2014,57,2,R,016,000009982,20140724164330171
2014,57,2,R,017,000011334,20140724164336265
2014,57,2,R,018,000007590,20140724164354984
2014,57,2,R,019,000007807,20140724164400468
2014,57,2,R,020,000001034,20140724164405359
2014,57,2,R,021,000001202,20140724164413718
2014,57,2,R,022,000001389,20140724164440015
2014,57,2,R,023,000003965,20140724164548203
2014,57,2,R,024,000003964,20140724164557062
2014,57,2,R,025,000010877,20140724164604625
2014,57,2,R,026,000008801,20140724164611437
2014,57,2,R,027,000011317,20140724164617906
2014,57,2,R,028,000011210,20140724164625328
2014,57,2,R,029,000002018,20140724164632750
2014,57,2,R,030,000001354,20140724164638609
2014,57,2,R,031,000002257,20140724164655468
2014,57,2,R,032,000010999,20140724164704031
2014,57,2,R,033,000010081,20140724164712421
2014,57,2,R,034,000004405,20140724164721875
2014,57,2,R,035,000004404,20140724164729546
2014,57,2,R,036,000001125,20140724164742421
2014,57,2,R,037,000001103,20140724164745218
2014,57,2,R,038,000009671,20140724164753468
2014,57,2,R,039,000009672,20140724164757921
2014,57,2,R,040,000004782,20140724164803390
2014,57,2,R,041,000001096,20140724164814328
2014,57,2,R,042,000001387,20140724164817234
2014,57,2,R,043,000001432,20140724164821031
2014,57,2,R,044,000011508,20140724164833078
2014,57,2,R,045,000001777,20140724174728703
2014,57,2,R,046,000001221,20140725154515859
2014,57,2,R,047,000008140,20140731150815937
2014,57,2,R,048,000002265,20140731173623125
2014,57,2,R,049,000001080,20140731173625500
2014,57,2,R,050,000008085,20140731173628062
2014,57,2,R,051,000011543,20140731173633265
2014,57,2,R,052,000009102,20140731173637921
2014,57,3,A,001,000001215,20140724164920562
2014,57,3,A,003,000001428,20140725162332953
2014,57,3,A,004,000001427,20140725162336578
2014,57,3,A,005,000001136,20140724164938968
2014,57,3,A,006,000001137,20140724164942328
2014,57,3,R,001,000001215,20140724164920562
2014,57,3,R,003,000001428,20140725162332953
2014,57,3,R,004,000001427,20140725162336578
2014,57,3,R,005,000001136,20140724164938984
2014,57,3,R,006,000001137,20140724164942328
2015,59,1,A,001,000011792,20150526100358109
2015,59,1,A,002,000011793,20150526100413859
2015,59,1,A,003,000011795,20150526100425859
2015,59,1,A,004,000004049,20150526100449062
2015,59,1,A,005,000001255,20150526100459843
2015,59,1,A,006,000011730,20150526100514000
2015,59,1,A,007,000011731,20150526100601593
2015,59,1,A,008,000001750,20150526100608359
2015,59,1,A,010,000011835,20150526100627984
2015,59,1,A,011,000001210,20150526100633750
2015,59,1,A,012,000001503,20150526100639046
2015,59,1,A,013,000001224,20150526100647140
2015,59,1,A,014,000001560,20150526100653875
2015,59,1,A,015,000009732,20150526100706937
2015,59,1,A,016,000001360,20150526100743906
2015,59,1,A,017,000001154,20150526100751656
2015,59,1,A,018,000010768,20150526100802187
2015,59,1,A,019,000002252,20150526100808656
2015,59,1,A,020,000001355,20150526100814015
2015,59,1,A,021,000006225,20150526100819031
2015,59,1,A,022,000011826,20150526100823828
2015,59,1,A,023,000005043,20150526100831640
2015,59,1,A,024,000001298,20150526100902156
2015,59,1,A,025,000001641,20150526100907937
2015,59,1,A,026,000001426,20150526100912828
2015,59,1,A,027,000011862,20150526100917843
2015,59,1,A,028,000011859,20150526100925734
2015,59,1,A,029,000002663,20150526100934921
2015,59,1,A,030,000001147,20150526100939968
2015,59,1,A,031,000011838,20150526100945078
2015,59,1,A,032,000009267,20150526100951140
2015,59,1,A,033,000011411,20150526100955718
2015,59,1,A,034,000001524,20150526101000703
2015,59,1,A,035,000001021,20150526101004625
2015,59,1,A,036,000011192,20150526102245578
2015,59,1,A,037,000011893,20150526102320468
